490	0.21215	0.16846	0.14495	0.32942	0.41629	0.48548	0.36379	0.32449
491	0.21267	0.1714	0.14974	0.33405	0.41617	0.48164	0.35939	0.3216
492	0.21318	0.17449	0.15462	0.33849	0.41596	0.47774	0.35502	0.31869
493	0.21369	0.17771	0.15958	0.34274	0.41566	0.4738	0.35071	0.31578
494	0.21419	0.18106	0.16459	0.34678	0.41529	0.46985	0.34648	0.31288
495	0.21471	0.18454	0.16966	0.35063	0.41485	0.46589	0.34234	0.31002
496	0.21525	0.18812	0.17475	0.35427	0.41433	0.46195	0.33833	0.30722
497	0.21581	0.19179	0.17983	0.35772	0.41375	0.45802	0.33445	0.30449
498	0.2164	0.19554	0.1849	0.36097	0.4131	0.45412	0.33071	0.30186
499	0.21702	0.19935	0.18991	0.36403	0.41239	0.45027	0.32715	0.29932
500	0.21765	0.2032	0.19486	0.36692	0.41162	0.44647	0.32375	0.29689
501	0.21829	0.20706	0.19974	0.36963	0.41078	0.44274	0.32054	0.29459
502	0.21894	0.21089	0.20451	0.37218	0.40988	0.43907	0.31752	0.29242
503	0.21958	0.21468	0.20919	0.37456	0.40893	0.43545	0.31468	0.29038
504	0.22021	0.2184	0.21377	0.37679	0.40793	0.43187	0.31203	0.28849
505	0.22081	0.22201	0.21823	0.37887	0.40687	0.42831	0.30956	0.28673
506	0.22137	0.2255	0.22258	0.38079	0.40577	0.42476	0.30725	0.28512
507	0.22189	0.22885	0.22682	0.38257	0.40462	0.4212	0.30509	0.28363
508	0.22233	0.23203	0.23093	0.3842	0.40342	0.41762	0.30306	0.28225
509	0.22268	0.23504	0.23491	0.38569	0.40217	0.41402	0.30114	0.28097
510	0.22292	0.23786	0.23876	0.38703	0.40087	0.41037	0.29932	0.27976
511	0.22306	0.24048	0.2425	0.38824	0.39953	0.40669	0.29757	0.2786
512	0.22308	0.2429	0.24616	0.38933	0.39814	0.40298	0.29587	0.27747
513	0.22299	0.24513	0.24974	0.3903	0.39671	0.39923	0.2942	0.27636
514	0.22279	0.24717	0.25329	0.39115	0.39525	0.39547	0.29252	0.27525
515	0.22249	0.24904	0.25685	0.39187	0.39376	0.39171	0.29082	0.27412
516	0.22211	0.25074	0.26045	0.39245	0.39224	0.38797	0.28908	0.27296
517	0.22169	0.25229	0.26416	0.39289	0.39069	0.38424	0.28732	0.27178
